gene_name,surface_evidence
AC008781.3,0
AC008786.1,0
AC008794.1,0
AC008798.2,0
AC008798.3,0
AC008799.2,0
AC008805.2,0
AC008808.1,0
AC008808.2,0
AC008825.1,0
AC008840.1,0
AC008852.1,0
AC008869.1,0
AC008870.1,0
AC008870.2,0
AC008870.3,0
AC008870.4,0
AC008871.1,0
AC008875.1,0
AC008875.2,0
AC008875.3,0
AC008877.1,0
AC008878.4,0
AC008883.1,0
AC008883.2,0
AC008883.3,0
AC008885.2,0
AC008892.1,0
AC008894.1,0
AC008894.2,0
AC008897.2,0
AC008897.3,0
AC008906.1,0
AC008906.2,0
AC008914.1,0
AC008915.1,0
AC008915.2,0
AC008937.1,0
AC008937.2,0
AC008937.3,0
AC008938.1,0
AC008940.1,0
AC008945.1,0
AC008945.2,0
AC008946.1,0
AC008948.1,0
AC008957.1,0
AC008957.2,0
AC008964.1,0
AC008966.1,0
AC008966.2,0
AC008966.3,0
AC008969.1,0
AC008969.2,0
AC008972.1,0
AC008972.2,0
AC008982.2,0
AC008991.1,0
AC008992.1,0
AC008993.3,0
AC009005.1,0
AC009019.1,0
AC009019.2,0
AC009021.1,0
AC009021.2,0
AC009032.1,0
AC009034.1,0
AC009035.1,0
AC009039.1,0
AC009041.1,0
AC009041.2,0
AC009041.3,0
AC009041.4,0
AC009053.2,0
AC009053.3,0
AC009054.1,0
AC009054.2,0
AC009055.1,0
AC009055.2,0
AC009060.1,0
AC009061.1,0
AC009061.2,0
AC009063.1,0
AC009063.2,0
AC009063.3,0
AC009065.1,0
AC009065.2,0
AC009065.3,0
AC009065.4,0
AC009065.5,0
AC009065.6,0
AC009065.7,0
AC009065.8,0
AC009075.1,0
AC009081.1,0
AC009081.2,0
AC009087.1,0
AC009088.1,0
AC009088.2,0
AC009088.3,0
AC009090.1,0
AC009090.2,0
AC009090.3,0
AC009090.6,0
AC009093.1,0
AC009093.2,0
AC009093.4,0
AC009093.5,0
AC009093.6,0
AC009095.1,0
AC009097.1,0
AC009097.2,0
AC009097.3,0
AC009097.4,0
AC009102.1,0
AC009102.2,0
AC009102.4,0
AC009107.1,0
AC009107.2,0
AC009108.2,0
AC009108.3,0
AC009110.1,0
AC009113.1,0
AC009113.2,0
AC009117.2,0
AC009118.1,0
AC009118.2,0
AC009118.3,0
AC009119.1,0
AC009119.2,0
AC009120.2,0
AC009120.3,0
AC009120.4,0
AC009120.5,0
AC009121.2,0
AC009121.3,0
AC009121.4,0
AC009123.1,0
AC009126.1,0
AC009127.1,0
AC009133.1,0
AC009133.2,0
AC009133.3,0
AC009133.4,0
AC009134.1,0
AC009135.1,0
AC009137.1,0
AC009137.2,0
AC009139.1,0
AC009139.2,0
AC009141.1,0
AC009142.1,0
AC009145.1,0
AC009145.2,0
AC009145.3,0
AC009148.1,0
AC009152.1,0
AC009152.3,0
AC009152.6,0
AC009154.1,0
AC009154.2,0
AC009158.1,0
AC009159.1,0
AC009159.2,0
AC009159.3,0
AC009163.1,0
AC009163.4,0.5
AC009163.6,0
AC009163.7,0
AC009166.1,0
AC009166.3,0
AC009167.1,0
AC009171.2,0
AC009185.1,0
AC009226.1,0
AC009227.1,0
AC009227.2,0
AC009228.1,0
AC009229.1,0
AC009229.2,0
AC009229.3,0
AC009230.1,0
AC009234.1,0
AC009236.1,0
AC009236.2,0
AC009237.14,0
AC009237.15,0
AC009242.1,0
AC009244.2,0
AC009248.2,0
AC009248.3,0
AC009262.1,0
AC009264.1,0
AC009268.2,0
AC009268.3,0
AC009269.2,0
AC009269.3,0
AC009269.4,0
AC009269.5,0
AC009271.1,0
AC009271.2,0
AC009275.1,0
AC009276.1,0
AC009283.1,0
AC009292.1,0
AC009292.2,0
AC009299.3,0
AC009301.1,0
AC009303.2,0
AC009303.3,0
AC009305.1,0
AC009309.1,0
AC009312.1,0
AC009313.1,0
AC009315.1,0
AC009318.1,0
AC009318.2,0
AC009318.3,0
AC009318.4,0
AC009320.1,0
AC009336.1,0
AC009365.1,0
AC009365.3,0
AC009365.4,0
AC009387.1,0
AC009396.1,0
AC009396.2,0
AC009396.3,0
AC009403.1,0
AC009403.2,0
AC009403.3,0
AC009404.1,0
AC009407.1,0
AC009410.1,0
AC009411.1,0
AC009411.2,0
AC009412.1,0
AC009413.2,0
AC009432.1,0
AC009432.2,0
AC009434.1,0
AC009435.1,0
AC009446.1,0
AC009464.1,0
AC009468.1,0
AC009468.2,0
AC009478.1,0
AC009480.1,0
AC009486.1,0
AC009486.2,0
AC009487.1,0
AC009487.3,0
AC009494.2,0
AC009495.1,0
AC009495.2,0
AC009495.3,0
AC009498.1,0
AC009501.3,0
AC009505.1,0
AC009506.1,0
AC009509.1,0
AC009509.2,0
AC009509.4,0
AC009511.1,0
AC009511.2,0
AC009518.1,0
AC009522.1,0
AC009531.1,0
AC009533.3,0
AC009533.4,0
AC009542.1,0
AC009549.1,0
AC009554.1,0
AC009554.2,0
AC009558.1,0
AC009558.2,0
AC009560.1,0
AC009560.3,0
AC009560.4,0
AC009562.1,0
AC009563.1,0
AC009567.1,0
AC009570.1,0
AC009570.2,0
AC009597.1,0
AC009623.1,0
AC009623.2,0
AC009623.3,0
AC009630.1,0
AC009630.2,0
AC009630.3,0
AC009630.4,0
AC009646.2,0
AC009652.1,0
AC009654.1,0
AC009656.1,0
AC009682.1,0
AC009686.1,0
AC009686.2,0
AC009690.2,0
AC009704.1,0
AC009704.2,0
AC009704.3,0
AC009716.1,0
AC009720.1,0
AC009731.1,0
AC009743.1,0
AC009754.1,0
AC009754.2,0
AC009779.2,0
AC009779.5,0
AC009802.1,0
AC009803.1,0
AC009803.2,0
AC009804.2,0
AC009806.1,0
AC009812.1,0
AC009812.3,0
AC009812.4,0
AC009831.1,0
AC009831.3,0
AC009835.1,0
AC009852.1,0
AC009869.1,0
AC009878.1,0
AC009878.2,0
AC009879.4,0
AC009884.1,0
AC009899.1,0
AC009902.2,0
AC009902.3,0
AC009908.1,0
AC009930.1,0
AC009948.2,0
AC009948.3,0
AC009950.1,0
AC009951.5,0
AC009951.6,0
AC009955.1,0
AC009955.2,0
AC009955.3,0
AC009955.4,0
AC009961.1,0
AC009961.4,0
AC009962.1,0
AC009965.1,0
AC009970.1,0
AC009971.1,0
AC009974.1,0
AC009974.2,0
AC009975.1,0
AC009975.2,0
AC009987.1,0
AC009988.1,0
AC009996.1,0
AC010082.1,0
AC010086.3,0
AC010092.1,0
AC010096.1,0
AC010105.1,0
AC010132.1,0
AC010132.4,0
AC010136.1,0
AC010139.1,0
AC010145.1,0
AC010148.1,0
AC010149.1,0
AC010157.1,0
AC010157.2,0
AC010163.1,0
AC010163.2,0
AC010163.3,0
AC010168.1,0
AC010168.2,0
AC010173.1,0
AC010175.1,0
AC010177.1,0
AC010181.1,0
AC010181.2,0
AC010183.1,0
AC010183.2,0
AC010185.1,0
AC010186.1,0
AC010186.3,0
AC010196.1,0
AC010197.1,0
AC010198.1,0
AC010198.2,0
AC010201.1,0
AC010201.2,0
AC010201.3,0
AC010203.2,0
AC010205.1,0
AC010207.1,0
AC010210.1,0
AC010223.1,0
AC010226.1,0
AC010230.1,0
AC010240.3,0
AC010245.1,0
AC010245.2,0
AC010247.1,0
AC010247.2,0
AC010251.1,0
AC010255.1,0
AC010255.2,0
AC010255.3,0
AC010260.1,0
AC010261.1,0
AC010261.2,0
AC010266.1,0
AC010266.2,0
AC010267.1,0
AC010271.1,0
AC010271.2,0
AC010273.2,0
AC010273.3,0
AC010275.1,0
AC010280.1,0
AC010280.2,0
AC010280.3,0
AC010285.1,0
AC010285.3,0
AC010291.1,0
AC010300.1,0
AC010307.2,0
AC010307.3,0
AC010307.4,0
AC010319.3,0
AC010319.4,0
AC010319.5,0
AC010320.1,0
AC010320.2,0
AC010320.3,0
AC010320.4,0
AC010325.1,0.643
AC010325.2,0
AC010326.3,0
AC010327.4,0
AC010327.5,0
AC010327.7,0
AC010327.8,0
AC010328.1,0
AC010329.1,0
AC010331.1,0
AC010332.3,0
AC010333.1,0
AC010333.2,0
AC010333.3,0
AC010335.1,0
AC010336.1,0
AC010336.2,0
AC010336.3,0
AC010336.4,0
AC010336.5,0
AC010336.6,0
AC010336.8,0
AC010343.3,0
AC010359.2,0
AC010359.3,0
AC010378.2,0
AC010387.1,0
AC010387.2,0
AC010395.1,0
AC010401.1,0
AC010401.2,0
AC010406.1,0
AC010420.1,0
AC010422.1,0
AC010422.2,0
AC010422.4,0
AC010422.7,0
AC010424.2,0
AC010424.3,0
AC010425.1,0
AC010442.1,0
AC010445.1,0
AC010451.1,0
AC010451.2,0
AC010451.3,0
AC010457.1,0
AC010463.2,0
AC010463.3,0
AC010468.2,0
AC010476.2,0
AC010478.1,0
AC010485.1,0
AC010486.1,0
AC010486.2,0
AC010486.3,0
AC010487.2,0
AC010491.1,0
AC010491.2,0
AC010494.1,0
AC010501.2,0
AC010503.1,0
AC010503.2,0
AC010503.4,0
AC010504.1,0
AC010511.1,0
AC010519.1,0
AC010524.1,0
AC010525.1,0
AC010528.1,0
AC010528.2,0
AC010530.1,0
AC010531.3,0
AC010531.4,0
AC010531.5,0
AC010531.6,0
AC010531.7,0
AC010536.1,0
AC010536.2,0
AC010536.3,0
AC010538.1,0
AC010542.1,0
AC010542.2,0
AC010542.4,0
AC010542.5,0
AC010547.1,0
AC010547.2,0
AC010547.3,0
AC010551.1,0
AC010551.2,0
AC010551.3,0
AC010595.1,0
AC010601.1,0
AC010605.1,0
AC010608.1,0
AC010609.1,0
AC010615.2,0
AC010618.2,0
AC010618.3,0
AC010623.1,0
AC010624.1,0
AC010624.2,0
AC010624.3,0
AC010624.5,0
AC010632.1,0
AC010632.2,0
AC010634.1,0
AC010636.1,0
AC010638.1,0
AC010641.1,0
AC010641.2,0
AC010642.2,0
AC010643.1,0
AC010649.1,0
AC010654.1,0
AC010677.2,0
AC010680.1,0
AC010680.2,0
AC010680.3,0
AC010680.4,0
AC010680.5,0
AC010719.1,0
AC010722.1,0
AC010723.1,0
AC010727.1,0
AC010729.1,0
AC010729.2,0
AC010731.2,0
AC010731.3,0
AC010733.2,0
AC010735.1,0
AC010735.2,0
AC010737.1,0
AC010745.1,0
AC010745.2,0
AC010745.3,0
AC010745.4,0
AC010745.5,0
AC010746.2,0
AC010754.1,0
AC010760.1,0
AC010761.1,0
AC010761.2,0
AC010761.3,0
AC010761.4,0
AC010761.5,0
AC010761.6,0
AC010768.1,0
AC010768.2,0
AC010768.4,0
AC010776.1,0
AC010776.2,0
AC010776.3,0
AC010789.1,0
AC010789.2,0
AC010809.1,0
AC010809.2,0
AC010809.3,0
AC010834.1,0
AC010834.2,0
AC010834.3,0
AC010857.1,0
AC010864.1,0
AC010872.2,0
AC010880.1,0
AC010883.1,0
AC010883.2,0
AC010883.3,0
AC010884.1,0
AC010884.2,0
AC010889.1,0
AC010889.2,0
AC010891.1,0
AC010894.2,0
AC010894.3,0
AC010894.4,0
AC010896.1,0
AC010904.2,0
AC010907.1,0
AC010907.2,0
AC010913.1,0
AC010931.2,0
AC010931.3,0
AC010941.1,0
AC010967.1,0
AC010967.2,0
AC010969.1,0
AC010969.2,0
AC010969.3,0
AC010973.1,0
AC010973.2,0
AC010974.1,0
AC010974.2,0
AC010975.1,0
AC010976.1,0
AC010976.2,0
AC010978.1,0
AC010980.1,0
AC010982.1,0
AC010982.2,0
AC010983.1,0
AC010987.1,0
AC010991.1,0
AC010996.1,0
AC010997.2,0
AC010997.3,0
AC010997.4,0
AC010997.5,0
AC010998.1,0
AC010998.2,0
AC010998.3,0
AC010999.1,0
AC010999.2,0
AC011005.1,0
AC011005.4,0
AC011008.1,0
AC011029.1,0
AC011043.1,0
AC011043.2,0
AC011092.2,0
AC011092.3,0
AC011095.1,0
AC011120.1,0
AC011124.1,0
AC011124.2,0
AC011131.1,0
AC011139.1,0
AC011193.1,0
AC011195.2,0
AC011196.1,0
AC011228.1,0
AC011228.2,0
AC011233.2,0
AC011239.1,0
AC011243.1,0
AC011246.1,0
AC011247.1,0
AC011257.1,0
AC011284.1,0
AC011287.1,0
AC011287.2,0
AC011290.1,0
AC011294.1,0
AC011297.1,0
AC011298.1,0
AC011303.1,0
AC011306.1,0
AC011313.1,0
AC011317.1,0
AC011322.1,0
AC011330.2,0
AC011333.1,0
AC011337.1,0
AC011346.1,0
AC011351.1,0
AC011352.1,0
AC011352.3,0
AC011362.1,0
AC011363.1,0
AC011365.1,0
AC011365.2,0
AC011369.1,0
AC011370.1,0
AC011373.1,0
AC011374.1,0
AC011374.2,0
AC011374.3,0
AC011377.1,0
AC011379.1,0
AC011379.2,0
AC011383.1,0
AC011388.1,0
AC011389.1,0
AC011389.2,0
AC011396.1,0
AC011396.2,0
AC011396.3,0
AC011405.1,0
AC011407.1,0
AC011410.1,0
AC011416.3,0
AC011416.4,0
AC011442.1,0
AC011443.1,0
AC011444.1,0
AC011444.2,0
AC011444.3,0
AC011445.1,0
AC011445.2,0
AC011446.1,0
AC011446.2,0
AC011446.3,0
AC011447.3,0
AC011450.1,0
AC011451.1,0
AC011451.3,0
AC011451.4,0
AC011453.1,0
AC011455.1,0
AC011455.6,0
AC011461.1,0
AC011462.2,0
AC011462.3,0
AC011462.4,0
AC011462.5,0
AC011465.1,0
AC011466.1,0
AC011466.2,0
AC011466.3,0
AC011467.1,0
AC011467.7,0
AC011468.1,0
AC011468.3,0
AC011468.5,0
AC011471.2,0
AC011472.1,0
AC011472.2,0
AC011472.3,0
AC011472.4,0
AC011473.1,0
AC011473.2,0
AC011473.3,0
AC011474.1,0
AC011474.2,0
AC011474.3,0
AC011476.3,0
AC011477.2,0
AC011477.3,0
AC011477.8,0
AC011477.9,0
AC011478.1,0
AC011479.2,0
AC011479.3,0
AC011479.4,0
AC011481.1,0
AC011481.2,0
AC011483.1,0
AC011483.2,0
AC011484.1,0
AC011491.2,0
AC011491.3,0
AC011495.2,0
AC011495.3,0
AC011497.1,0
AC011498.1,0
AC011498.2,0
AC011498.3,0
AC011498.6,0
AC011500.3,0
AC011503.1,0
AC011503.2,0
AC011503.4,0
AC011505.1,0
AC011507.1,0
AC011509.1,0
AC011509.2,0
AC011509.3,0
AC011510.1,0
AC011511.2,0
AC011511.3,0
AC011511.5,0
AC011516.1,0
AC011518.1,0
AC011523.1,0
AC011524.1,0
AC011524.2,0
AC011525.1,0
AC011525.2,0
AC011586.1,0
AC011586.2,0
AC011591.1,0
AC011593.1,0
AC011595.1,0
AC011595.2,0
AC011601.1,0
AC011603.1,0
AC011603.2,0
AC011603.3,0
AC011611.2,0
AC011611.3,0
AC011611.4,0
AC011625.1,0
AC011632.1,0
AC011632.2,0
AC011676.1,0
AC011676.2,0
AC011676.3,0
AC011676.4,0
AC011700.1,0
AC011718.1,0
AC011726.2,0
AC011726.3,0
AC011731.1,0
AC011747.1,0
AC011751.1,0
AC011752.1,0
AC011753.2,0
AC011754.1,0
AC011754.2,0
AC011773.1,0
AC011773.2,0
AC011773.3,0
AC011773.4,0
AC011815.1,0
AC011815.2,0
AC011816.2,0
AC011824.1,0
AC011824.2,0
AC011824.3,0
AC011824.4,0
AC011825.2,0
AC011825.4,0
AC011840.1,0
AC011840.2,0
AC011840.3,0
AC011840.4,0
AC011841.1,0
AC011853.2,0
AC011891.2,0
AC011893.1,0
AC011897.1,0
AC011899.1,0
AC011899.2,0
AC011899.3,0
AC011899.4,0
AC011900.1,0
AC011901.1,0
AC011912.1,0
AC011921.1,0
AC011933.2,0
AC011933.3,0
AC011933.4,0
AC011939.2,0
AC011939.3,0
AC011944.1,0
AC011978.2,0
AC011990.1,0
AC011995.1,0
AC011995.2,0
AC011997.1,0
AC011997.2,0
AC011998.3,0
AC012020.1,0
AC012038.1,0
AC012038.2,0
AC012050.1,0
AC012055.1,0
AC012055.2,0
AC012060.1,0
AC012063.1,0
AC012065.1,0
AC012065.3,0
AC012065.4,0
AC012066.2,0
AC012070.1,0
AC012073.1,0
AC012074.1,0
AC012076.1,0
AC012078.2,0
AC012081.1,0
AC012081.2,0
AC012085.2,0
AC012087.2,0
AC012100.2,0
AC012101.1,0
AC012101.2,0
AC012103.1,0
AC012123.1,0
AC012146.1,0
AC012146.3,0
AC012150.1,0
AC012150.2,0
AC012157.2,0
AC012157.3,0
AC012170.2,0
AC012170.3,0
AC012173.1,0
AC012174.1,0
AC012178.1,0
AC012181.1,0
AC012181.2,0
AC012184.1,0
AC012184.3,0
AC012184.4,0
AC012186.2,0
AC012213.1,0
AC012213.2,0
AC012213.3,0
AC012213.4,0
AC012229.1,0
AC012236.1,0
AC012254.1,0
AC012254.3,0
AC012291.2,0
AC012291.3,0
AC012301.1,0
AC012301.2,0
AC012306.2,0
AC012306.3,0
AC012307.1,0
AC012309.2,0
AC012313.1,0
AC012313.2,0
AC012313.5,0
AC012313.6,0
AC012313.7,0
AC012313.8,0
AC012313.9,0
AC012317.1,0
AC012321.1,0
AC012322.1,0
AC012325.1,0
AC012339.1,0
AC012349.1,0
AC012354.1,0
AC012355.1,0
AC012358.1,0
AC012358.3,0
AC012360.1,0
AC012360.2,0
AC012360.3,0
AC012363.1,0
AC012363.2,0
AC012366.1,0
AC012368.1,0
AC012368.2,0
AC012370.1,0
AC012370.2,0
AC012378.1,0
AC012378.2,0
AC012379.1,0
AC012379.2,0
AC012404.1,0
AC012404.2,0
AC012405.1,0
AC012409.1,0
AC012409.2,0
AC012409.3,0
AC012409.4,0
AC012413.1,0
AC012414.3,0
AC012414.4,0
AC012414.5,0
AC012417.1,0
AC012433.2,0
AC012435.3,0
AC012442.1,0
AC012442.2,0
AC012443.2,0
AC012445.1,0
AC012447.1,0
AC012451.1,0
AC012456.1,0
AC012456.2,0
AC012459.1,0
AC012462.1,0
AC012462.2,0
AC012462.3,0
AC012464.1,0
AC012464.2,0
AC012464.3,0
AC012467.1,0
AC012467.2,0
AC012470.1,0
AC012485.1,0
AC012485.2,0
AC012485.3,0
AC012494.1,0
AC012494.2,0
AC012499.1,0
AC012500.1,0
AC012501.2,0
AC012506.1,0
AC012506.2,0
AC012506.3,0
AC012506.4,0
AC012507.1,0
AC012507.3,0
AC012508.1,0
AC012508.2,0
AC012508.3,0
AC012510.1,0
AC012511.1,0
AC012511.2,0
AC012513.1,0
AC012531.1,0
AC012533.1,0
AC012535.1,0
AC012555.1,0
AC012555.2,0
AC012557.1,0
AC012557.2,0
AC012558.1,0
AC012560.1,0
AC012564.1,0
AC012568.1,0
AC012572.1,0
AC012574.1,0
AC012574.2,0
AC012588.1,0
AC012593.1,0
AC012603.1,0
AC012613.1,0
AC012613.2,0
AC012615.1,0
AC012615.2,0
AC012615.3,0
AC012615.4,0
AC012615.5,0
AC012615.6,0
AC012625.1,0
AC012629.1,0
AC012629.2,0
AC012636.1,0
AC012640.1,0
AC012640.2,0
AC012640.3,0
AC012640.4,0
AC012645.1,0
AC012645.2,0
AC012645.3,0
AC012645.4,0
AC012653.2,0
AC012668.1,0
AC012668.2,0
AC012668.3,0
AC012673.1,0
AC012676.1,0
AC012676.3,0
AC012676.4,0
AC013248.1,0
AC013264.1,0
AC013265.1,0
AC013267.2,0
AC013269.1,0
AC013269.2,0
AC013270.1,0
AC013275.1,0
AC013286.1,0
AC013287.1,0
AC013356.2,0
AC013356.3,0
AC013356.4,0
AC013391.1,0
AC013391.2,0
AC013391.3,0
AC013400.1,0
AC013401.1,0
AC013402.1,0
AC013402.2,0
AC013402.3,0
AC013403.2,0
AC013436.1,0
AC013437.1,0
AC013439.2,0
AC013448.1,0
AC013448.2,0
AC013451.1,0
AC013451.2,0
AC013452.2,0
AC013457.1,0
AC013460.1,0
AC013468.1,0
AC013470.2,0
AC013472.1,0
AC013472.2,0
AC013472.3,0
AC013476.1,0
AC013480.1,0
AC013486.1,0
AC013509.1,0
AC013549.1,0
AC013549.3,0
AC013549.4,0
AC013553.3,0
AC013553.4,0
AC013562.1,0
AC013564.1,0
AC013565.1,0
AC013565.3,0
AC013640.1,0
AC013643.2,0
AC013644.1,0
AC013652.1,0
AC013652.2,0
AC013701.2,0
AC013714.1,0
AC013716.1,0
AC013724.1,0
AC013726.1,0
AC013727.1,0
AC013727.2,0
AC013731.1,0
AC013733.1,0
AC013733.2,0
AC013762.1,0
AC013799.1,0
AC015468.1,0
AC015468.2,0
AC015468.3,0
AC015522.1,0
AC015540.1,0
AC015563.1,0
AC015563.2,0
AC015574.1,0
AC015631.1,0
AC015660.1,0
AC015660.2,0
AC015660.3,0
AC015660.5,0
AC015674.1,0
AC015688.6,0
AC015712.1,0
AC015712.2,0
AC015712.4,0
AC015712.7,0
AC015722.1,0
AC015722.2,0
AC015726.1,0
AC015726.2,0
AC015727.1,0
AC015795.1,0
AC015802.1,0
AC015802.3,0
AC015802.4,0
AC015802.5,0
AC015802.6,0
AC015802.7,0
AC015813.1,0
AC015813.3,0
AC015813.4,0
AC015813.8,0
AC015818.2,0
AC015818.4,0
AC015818.7,0
AC015818.8,0
AC015819.1,0
AC015819.2,0
AC015819.5,0
AC015845.1,0
AC015845.2,0
AC015849.1,0
AC015849.2,0
AC015849.3,0
AC015849.4,0
AC015853.1,0
AC015853.2,0
AC015853.3,0
AC015871.1,0
AC015871.4,0
AC015871.7,0
AC015878.1,0
AC015878.2,0
AC015908.2,0
AC015908.3,0
AC015908.4,0
AC015909.1,0
AC015909.2,0
AC015909.3,0
AC015909.4,0
AC015911.2,0
AC015911.3,0
AC015911.5,0
AC015911.6,0
AC015911.9,0
AC015912.1,0
AC015912.3,0
AC015914.1,0
AC015917.2,0
AC015921.1,0
AC015922.2,0
AC015922.3,0
AC015923.1,0
AC015936.1,0
AC015936.2,0
AC015943.1,0
AC015961.1,0
AC015961.2,0
AC015967.1,0
AC015969.1,0
AC015971.1,0
AC015977.2,0
AC015982.2,0
AC015983.2,0
AC015987.1,0
AC016026.2,0
AC016027.1,0
AC016027.2,0
AC016027.3,0
AC016042.1,0
AC016044.1,0
AC016065.1,0
AC016074.1,0
AC016074.2,0
AC016134.1,0
AC016152.1,0
AC016168.1,0
AC016168.2,0
AC016168.4,0
AC016229.1,0
AC016229.2,0
AC016240.1,0
AC016245.1,0
AC016245.2,0
AC016252.1,0
AC016266.1,0
AC016292.1,0
AC016355.1,0
AC016382.1,0
AC016383.1,0
AC016383.2,0
AC016383.3,0
AC016394.1,0
AC016394.2,0
AC016396.1,0
AC016396.2,0
AC016405.1,0
AC016405.2,0
AC016405.3,0
AC016493.1,0
AC016526.1,0
AC016526.2,0
AC016526.4,0
AC016542.1,0
AC016549.1,0
AC016550.1,0
AC016550.2,0
AC016550.3,0
AC016553.1,0
AC016556.1,0
AC016571.1,0
AC016573.1,0
AC016575.1,0
AC016575.2,0
AC016576.1,0
AC016583.2,0
AC016586.1,0
AC016587.1,0
AC016588.1,0
AC016588.2,0
AC016590.1,0
AC016590.2,0
AC016590.3,0
AC016590.4,0
AC016595.1,0
AC016596.1,0
AC016597.1,0
AC016597.2,0
AC016598.1,0
AC016598.2,0
AC016629.2,0
AC016642.1,0
AC016644.1,0
AC016650.1,0
AC016682.1,0
AC016683.1,0
AC016687.2,0
AC016687.3,0
AC016700.3,0
AC016705.1,0
AC016705.2,0
AC016705.3,0
AC016710.1,0
AC016716.2,0
AC016717.2,0
AC016721.1,0
AC016722.1,0
AC016722.2,0
AC016723.1,0
AC016727.1,0
AC016727.3,0
AC016730.1,0
AC016735.1,0
AC016737.1,0
AC016737.2,0
AC016738.1,0
AC016738.2,0
AC016743.1,0
AC016745.1,0
AC016745.2,0
AC016746.1,0
AC016747.1,0
AC016747.2,0
AC016747.3,0
AC016751.1,0
AC016751.2,0
AC016766.1,0
AC016769.5,0
AC016769.6,0
AC016773.1,0
AC016813.1,0
AC016816.1,0
AC016820.1,0
AC016821.1,0
AC016822.1,0
AC016825.1,0
AC016831.1,0
AC016831.5,0
AC016831.6,0
AC016831.7,0
AC016866.1,0
AC016866.2,0
AC016868.1,0
AC016876.1,0
AC016876.3,0
AC016877.1,0
AC016877.3,0
AC016885.1,0
AC016885.2,0
AC016888.1,0
AC016902.1,0
AC016903.1,0
AC016903.2,0
AC016907.2,0
AC016910.1,0
AC016924.1,0
AC016925.3,0
AC016931.1,0
AC016933.1,0
AC016949.1,0
AC016957.2,0
AC016968.1,0
AC016987.1,0
AC016987.2,0
AC016993.1,0
AC016994.1,0
AC016995.1,0
AC016999.1,0
AC017000.1,0
AC017002.1,0
AC017002.2,0
AC017002.3,0
AC017002.5,0
AC017002.6,0
AC017006.1,0
AC017006.2,0
AC017007.5,0
AC017015.2,0
AC017028.1,0
AC017028.2,0
AC017033.1,0
AC017037.5,0
AC017048.1,0
AC017048.2,0
AC017048.3,0
AC017050.1,0
AC017053.1,0
AC017067.1,0
AC017071.1,0
AC017074.1,0
AC017074.2,0
AC017076.1,0
AC017083.1,0
AC017083.2,0
AC017091.1,0
AC017099.2,0
AC017100.1,0
AC017101.1,0
AC017104.1,0
AC017104.3,0
AC017104.6,0
AC017116.1,0
AC018358.1,0
AC018359.1,0
AC018362.1,0
AC018362.2,0
AC018371.1,0
AC018398.1,0
AC018410.1,0
AC018410.2,0
AC018413.1,0
AC018437.2,0
AC018437.3,0
AC018442.2,0
AC018445.1,0
AC018445.5,0
AC018445.6,0
AC018450.1,0
AC018450.2,0
AC018462.1,0
AC018464.1,0
AC018467.1,0
AC018495.1,0
AC018511.1,0
AC018511.2,0
AC018511.5,0
AC018521.2,0
AC018521.3,0
AC018521.4,0
AC018521.5,0
AC018521.6,0
AC018521.7,0
AC018529.1,0
AC018529.2,0
AC018541.1,0
AC018545.1,0
AC018552.2,0
AC018552.3,0
AC018553.1,0
AC018553.2,0
AC018553.3,0
AC018557.1,0
AC018557.2,0
AC018557.3,0
AC018558.1,0
AC018558.2,0
AC018558.3,0
AC018558.6,0
AC018558.7,0
AC018563.1,0
AC018607.1,0
AC018616.1,0
AC018618.1,0
AC018628.2,0
AC018635.2,0
AC018637.1,0
AC018638.6,0
AC018638.7,0
AC018643.1,0
AC018645.3,0
AC018647.1,0
AC018647.2,0
AC018647.3,0
AC018648.1,0
AC018653.1,0
AC018653.3,0
AC018653.4,0
AC018678.1,0
AC018680.1,0
AC018682.1,0
AC018682.2,0
AC018685.1,0
AC018685.2,0
AC018685.3,0
AC018690.1,0
AC018692.1,0
AC018693.1,0
AC018695.2,0
AC018695.3,0
AC018695.4,0
AC018695.6,0
AC018695.8,0
AC018695.9,0
AC018697.1,0
AC018706.1,0
AC018714.2,0
AC018716.1,0
AC018716.2,0
AC018730.1,0
AC018731.1,0
AC018742.1,0
AC018752.1,0
AC018754.1,0
AC018755.1,0
AC018755.4,0
AC018755.5,0
AC018761.1,0
AC018761.2,0
AC018761.3,0
AC018761.4,0
AC018766.1,0
AC018767.1,0
AC018767.2,0
AC018767.3,0
AC018781.1,0
AC018797.3,0
AC018802.1,0
AC018802.2,0
AC018809.1,0
AC018809.2,0
AC018814.1,0
AC018816.1,0
AC018832.1,0
AC018845.1,0
AC018845.3,0
AC018861.2,0
AC018865.1,0
AC018866.1,0
AC018878.1,0
AC018904.1,0
AC018904.2,0
AC018926.1,0
AC018926.2,0
AC018926.3,0
AC018931.1,0
AC018943.1,0
AC018946.1,0
AC018953.1,0
AC018953.2,0
AC018978.1,0
AC019055.1,0
AC019064.1,0
AC019068.1,0
AC019069.1,0
AC019077.1,0
AC019080.1,0
AC019080.4,0
AC019080.5,0
AC019080.6,0
AC019103.1,0
AC019117.1,0
AC019117.2,0
AC019118.1,0
AC019118.2,0
AC019127.1,0
AC019129.2,0
AC019130.1,0
AC019131.1,0
AC019131.2,0
AC019131.3,0
AC019133.1,0
AC019155.2,0
AC019159.2,0
AC019163.1,0
AC019171.1,0
AC019183.1,0
AC019185.2,0
AC019186.1,0
AC019193.2,0
